train_loss,generator_loss,generator_accuracy,discriminator_loss,discriminator_accuracy,epoch,created_at
23.329652786254883,9.394657135009766,0.0,0.6967498064041138,0.0,0,2020-01-21 02:03:36.968339
23.388303756713867,9.387988090515137,0.0,0.7000157833099365,0.0,0,2020-01-21 02:03:39.455290
23.301851272583008,9.388320922851562,0.0,0.6956765055656433,0.0,0,2020-01-21 02:03:41.448565
23.334991455078125,9.387802124023438,0.0,0.6973595023155212,0.0,0,2020-01-21 02:03:43.972118
23.315025329589844,9.394189834594727,0.0,0.6960418224334717,0.0,0,2020-01-21 02:03:46.208602
23.317134857177734,9.390819549560547,0.0,0.6963157057762146,0.0,0,2020-01-21 02:03:49.491370
23.318851470947266,9.400008201599121,0.0,0.6959421038627625,0.0,0,2020-01-21 02:03:51.519131
23.364299774169922,9.392898559570312,0.0,0.6985700726509094,0.0,0,2020-01-21 02:03:53.963995
23.345033645629883,9.399826049804688,0.0,0.6972603797912598,0.0,0,2020-01-21 02:03:56.513811
23.335693359375,9.396666526794434,0.0,0.6969512701034546,0.0,0,2020-01-21 02:03:58.818771
23.310346603393555,9.391570091247559,0.0,0.6959388256072998,0.0,0,2020-01-21 02:04:01.418317
23.328216552734375,9.39456844329834,0.0,0.6966824531555176,0.0,0,2020-01-21 02:04:03.910336
23.3184814453125,9.398179054260254,0.0,0.6960151195526123,0.0,0,2020-01-21 02:04:06.424739
23.320781707763672,9.397727012634277,0.0,0.6961528062820435,0.0,0,2020-01-21 02:04:08.884550
23.351377487182617,9.397175788879395,0.0,0.6977100968360901,0.0,0,2020-01-21 02:04:11.364540
23.304187774658203,9.395910263061523,0.0,0.6954138875007629,0.0,0,2020-01-21 02:04:13.741200
23.353599548339844,9.398348808288574,0.0,0.6977624893188477,0.0,0,2020-01-21 02:04:15.902299
23.34107208251953,9.393275260925293,0.0,0.6973897814750671,0.0,0,2020-01-21 02:04:19.254648
23.35939598083496,9.397216796875,0.0,0.698108971118927,0.0,0,2020-01-21 02:04:21.587942
23.32675552368164,9.400323867797852,0.0,0.6963215470314026,0.0,0,2020-01-21 02:04:25.173755
23.35259246826172,9.394844055175781,0.0,0.6978874802589417,0.0,0,2020-01-21 02:04:28.037004
23.33135223388672,9.401727676391602,0.0,0.6964811682701111,0.0,0,2020-01-21 02:04:31.488716
23.30752182006836,9.395145416259766,0.0,0.6956188678741455,0.0,0,2020-01-21 02:04:33.754516
23.339750289916992,9.40578842163086,0.0,0.6966980695724487,0.0,0,2020-01-21 02:04:36.036433
23.367549896240234,9.396270751953125,0.0,0.6985639333724976,0.0,0,2020-01-21 02:04:38.735325
23.32052230834961,9.399510383605957,0.0,0.6960506439208984,0.0,0,2020-01-21 02:04:41.178947
