train_loss,generator_loss,generator_accuracy,discriminator_loss,discriminator_accuracy,epoch,created_at
22.085784912109375,9.3916654586792,0.0,0.6347059607505798,0.0,0,2020-01-19 01:24:14.373573
22.062847137451172,9.393038749694824,0.0,0.6334904432296753,0.0,0,2020-01-19 01:24:16.482990
22.17311668395996,9.391910552978516,0.0,0.6390603184700012,0.0,0,2020-01-19 01:24:18.687428
22.135360717773438,9.391921997070312,0.0,0.6371719837188721,0.0,0,2020-01-19 01:24:20.940522
22.137208938598633,9.394326210021973,0.0,0.637144148349762,0.0,0,2020-01-19 01:24:23.109216
22.09833526611328,9.39061164855957,0.0,0.6353862285614014,0.0,0,2020-01-19 01:24:25.347472
22.213905334472656,9.394184112548828,0.0,0.6409860253334045,0.0,0,2020-01-19 01:24:27.646171
22.122512817382812,9.392988204956055,0.0,0.6364762187004089,0.0,0,2020-01-19 01:24:30.153080
22.01559829711914,9.390223503112793,0.0,0.6312686800956726,0.0,0,2020-01-19 01:24:32.490236
22.15985870361328,9.39367389678955,0.0,0.6383092999458313,0.0,0,2020-01-19 01:24:34.774124
22.171039581298828,9.394043922424316,0.0,0.6388497948646545,0.0,0,2020-01-19 01:24:37.251115
22.185726165771484,9.392578125,0.0,0.6396574378013611,0.0,0,2020-01-19 01:24:39.666461
22.138710021972656,9.39037036895752,0.0,0.6374170184135437,0.0,0,2020-01-19 01:24:41.877503
22.187471389770508,9.393643379211426,0.0,0.6396914124488831,0.0,0,2020-01-19 01:24:44.163856
22.007652282714844,9.391427040100098,0.0,0.6308112740516663,0.0,0,2020-01-19 01:24:46.539976
22.137161254882812,9.395791053771973,0.0,0.6370684504508972,0.0,0,2020-01-19 01:24:48.843383
22.24808120727539,9.394584655761719,0.0,0.6426748633384705,0.0,0,2020-01-19 01:24:51.197842
22.24048614501953,9.393218040466309,0.0,0.642363429069519,0.0,0,2020-01-19 01:24:53.570208
22.173168182373047,9.391700744628906,0.0,0.639073371887207,0.0,0,2020-01-19 01:24:55.819000
22.11984634399414,9.393387794494629,0.0,0.6363229751586914,0.0,0,2020-01-19 01:24:58.104379
22.11339569091797,9.391465187072754,0.0,0.6360964775085449,0.0,0,2020-01-19 01:25:00.361126
22.213369369506836,9.394121170043945,0.0,0.6409624218940735,0.0,0,2020-01-19 01:25:02.704319
22.201602935791016,9.393719673156738,0.0,0.6403941512107849,0.0,0,2020-01-19 01:25:04.981396
22.162281036376953,9.39366340637207,0.0,0.6384308934211731,0.0,0,2020-01-19 01:25:07.138879
22.156627655029297,9.392501831054688,0.0,0.6382062435150146,0.0,0,2020-01-19 01:25:09.544420
22.098896026611328,9.393790245056152,0.0,0.6352552771568298,0.0,0,2020-01-19 01:25:11.852553
22.14032745361328,9.392848014831543,0.0,0.6373739838600159,0.0,0,2020-01-19 01:25:14.203408
21.99602699279785,9.394315719604492,0.0,0.6300855875015259,0.0,0,2020-01-19 01:25:16.552664
22.103424072265625,9.389968872070312,0.0,0.6356727480888367,0.0,0,2020-01-19 01:25:18.914538
22.083663940429688,9.39167308807373,0.0,0.6345995664596558,0.0,0,2020-01-19 01:25:21.247628
22.078357696533203,9.390058517456055,0.0,0.6344149708747864,0.0,0,2020-01-19 01:25:23.536483
22.024553298950195,9.39460563659668,0.0,0.6314973831176758,0.0,0,2020-01-19 01:25:25.844399
22.138988494873047,9.394428253173828,0.0,0.6372280120849609,0.0,0,2020-01-19 01:25:28.214975
22.20604705810547,9.393095016479492,0.0,0.6406476497650146,0.0,0,2020-01-19 01:25:30.625664
22.019012451171875,9.392528533935547,0.0,0.6313242316246033,0.0,0,2020-01-19 01:25:32.870855
22.04534912109375,9.390155792236328,0.0,0.6327596306800842,0.0,0,2020-01-19 01:25:35.158223
22.21518325805664,9.394996643066406,0.0,0.6410092711448669,0.0,0,2020-01-19 01:25:37.344824
22.108280181884766,9.393209457397461,0.0,0.6357535123825073,0.0,0,2020-01-19 01:25:39.531919
22.164257049560547,9.39508056640625,0.0,0.638458788394928,0.0,0,2020-01-19 01:25:41.963369
22.176013946533203,9.394477844238281,0.0,0.6390767693519592,0.0,0,2020-01-19 01:25:44.255530
22.04092788696289,9.391181945800781,0.0,0.6324872374534607,0.0,0,2020-01-19 01:25:46.865518
22.167264938354492,9.390726089477539,0.0,0.6388269662857056,0.0,0,2020-01-19 01:25:49.379132
22.139751434326172,9.392048835754395,0.0,0.6373850703239441,0.0,0,2020-01-19 01:25:51.795897
22.14844512939453,9.390093803405762,0.0,0.6379175782203674,0.0,0,2020-01-19 01:25:54.042685
22.269386291503906,9.392657279968262,0.0,0.6438364386558533,0.0,0,2020-01-19 01:25:56.228630
22.07988739013672,9.391860008239746,0.0,0.6344014406204224,0.0,0,2020-01-19 01:25:58.526392
22.130775451660156,9.391478538513184,0.0,0.6369649171829224,0.0,0,2020-01-19 01:26:00.673677
22.150413513183594,9.393349647521973,0.0,0.6378531455993652,0.0,0,2020-01-19 01:26:03.095238
22.22046661376953,9.392258644104004,0.0,0.6414103507995605,0.0,0,2020-01-19 01:26:05.340822
22.06511116027832,9.394744873046875,0.0,0.6335183382034302,0.0,0,2020-01-19 01:26:07.699404
21.92852783203125,9.395540237426758,0.0,0.6266493201255798,0.0,0,2020-01-19 01:26:09.882917
22.100284576416016,9.390788078308105,0.0,0.6354748010635376,0.0,0,2020-01-19 01:26:12.164083
22.19261932373047,9.39373779296875,0.0,0.6399440765380859,0.0,0,2020-01-19 01:26:14.472924
21.97180938720703,9.392683029174805,0.0,0.6289562582969666,0.0,0,2020-01-19 01:26:16.637264
22.133846282958984,9.393779754638672,0.0,0.6370033025741577,0.0,0,2020-01-19 01:26:18.855842
22.1313533782959,9.392965316772461,0.0,0.636919379234314,0.0,0,2020-01-19 01:26:21.123283
22.11161994934082,9.392553329467773,0.0,0.6359533071517944,0.0,0,2020-01-19 01:26:23.632300
22.1632137298584,9.391711235046387,0.0,0.6385751366615295,0.0,0,2020-01-19 01:26:25.998180
22.10057830810547,9.394952774047852,0.0,0.6352813243865967,0.0,0,2020-01-19 01:26:28.271199
22.253652572631836,9.393875122070312,0.0,0.6429888606071472,0.0,0,2020-01-19 01:26:30.473712
