train_loss,generator_loss,generator_accuracy,discriminator_loss,discriminator_accuracy,epoch,created_at
10.146990776062012,9.136631965637207,0.03802281245589256,0.05051795020699501,0.9239543676376343,5,2020-01-19 18:21:52.869145
9.879814147949219,9.114226341247559,0.05490196496248245,0.03827937692403793,0.9529412388801575,5,2020-01-19 18:21:55.551916
9.949009895324707,9.187234878540039,0.03947368264198303,0.03808874264359474,0.9210526347160339,5,2020-01-19 18:21:58.130984
9.98601245880127,9.160256385803223,0.04237288236618042,0.04128778725862503,0.9491525292396545,5,2020-01-19 18:22:00.706852
9.873786926269531,9.132743835449219,0.044554453343153,0.03705216571688652,0.9306930303573608,5,2020-01-19 18:22:03.397863
9.903568267822266,9.154462814331055,0.0308880303055048,0.03745526820421219,0.9111968874931335,5,2020-01-19 18:22:06.240287
10.004582405090332,9.153823852539062,0.05714285746216774,0.04253792762756348,0.9365079402923584,5,2020-01-19 18:22:08.951961
9.829745292663574,9.106298446655273,0.06060606241226196,0.03617236390709877,0.948051929473877,5,2020-01-19 18:22:11.541130
9.921850204467773,9.075091361999512,0.08256880193948746,0.04233793169260025,0.8899081945419312,5,2020-01-19 18:22:14.211137
9.797894477844238,9.147658348083496,0.052631575614213943,0.03251182660460472,0.9330143332481384,5,2020-01-19 18:22:16.991433
9.977709770202637,9.136975288391113,0.05627705529332161,0.042036738246679306,0.9307359457015991,5,2020-01-19 18:22:19.724656
9.916074752807617,9.15723991394043,0.03688524290919304,0.03794175758957863,0.9262294769287109,5,2020-01-19 18:22:22.321932
9.952149391174316,9.081901550292969,0.08260869234800339,0.043512389063835144,0.9173912405967712,5,2020-01-19 18:22:25.042617
9.912363052368164,9.146302223205566,0.03515625,0.03830302879214287,0.921875,5,2020-01-19 18:22:27.620025
9.991670608520508,9.130470275878906,0.052208833396434784,0.04306003823876381,0.9236947298049927,5,2020-01-19 18:22:30.222040
10.052458763122559,9.143683433532715,0.04471544548869133,0.04543875902891159,0.9349592924118042,5,2020-01-19 18:22:32.935222
9.90629768371582,9.118234634399414,0.07058823853731155,0.03940314054489136,0.9490196704864502,5,2020-01-19 18:22:35.838095
10.031460762023926,9.123967170715332,0.04700854793190956,0.04537469148635864,0.9230769872665405,5,2020-01-19 18:22:38.517320
10.012638092041016,9.106181144714355,0.060483869165182114,0.045322831720113754,0.9072580337524414,5,2020-01-19 18:22:41.168428
9.810272216796875,9.143514633178711,0.06315789371728897,0.03333785757422447,0.9473684430122375,5,2020-01-19 18:22:43.807768
9.943957328796387,9.139544486999512,0.06542056053876877,0.04022064432501793,0.9392523169517517,5,2020-01-19 18:22:46.461590
9.926986694335938,9.157227516174316,0.045454543083906174,0.03848796337842941,0.9227272272109985,5,2020-01-19 18:22:49.093589
10.037725448608398,9.134734153747559,0.042553190141916275,0.045149583369493484,0.9539006948471069,5,2020-01-19 18:22:51.767608
10.01026439666748,9.122761726379395,0.05714286118745804,0.04437515512108803,0.9476190805435181,5,2020-01-19 18:22:54.466233
10.194645881652832,9.16991138458252,0.03999999910593033,0.05123673379421234,0.9054545760154724,5,2020-01-19 18:22:57.152975
9.9675931930542,9.123214721679688,0.035087719559669495,0.042218927294015884,0.9166666865348816,5,2020-01-19 18:22:59.833747
9.980301856994629,9.217002868652344,0.023622047156095505,0.03816496208310127,0.9330708384513855,5,2020-01-19 18:23:02.542171
9.926191329956055,9.144011497497559,0.04528301954269409,0.03910897299647331,0.9169811606407166,5,2020-01-19 18:23:05.234608
10.188632011413574,9.199990272521973,0.05063290894031525,0.04943209886550903,0.8987341523170471,5,2020-01-19 18:23:07.940605
9.926225662231445,9.107311248779297,0.07174888253211975,0.040945738554000854,0.9282511472702026,5,2020-01-19 18:23:10.626230
9.851618766784668,9.147168159484863,0.043103449046611786,0.03522251173853874,0.9482758641242981,5,2020-01-19 18:23:13.310589
9.873054504394531,9.129380226135254,0.05042017251253128,0.037183716893196106,0.9243698120117188,5,2020-01-19 18:23:16.215787
9.880414962768555,9.124377250671387,0.05533596873283386,0.03780188784003258,0.9130434989929199,5,2020-01-19 18:23:18.967920
9.996932983398438,9.193318367004395,0.04528301954269409,0.04018073156476021,0.9433962106704712,5,2020-01-19 18:23:21.806175
9.9932222366333,9.182451248168945,0.056603774428367615,0.04053856059908867,0.9198113083839417,5,2020-01-19 18:23:24.645498
10.020798683166504,9.134288787841797,0.04128440096974373,0.04432550072669983,0.8899081945419312,5,2020-01-19 18:23:27.466893
9.963324546813965,9.078142166137695,0.06437768042087555,0.04425911605358124,0.8969957232475281,5,2020-01-19 18:23:30.259586
9.893613815307617,9.177360534667969,0.029411766678094864,0.03581266850233078,0.9411765336990356,5,2020-01-19 18:23:33.075394
9.7835693359375,9.104071617126465,0.07200000435113907,0.03397490456700325,0.9200000166893005,5,2020-01-19 18:23:35.844970
9.837568283081055,9.118359565734863,0.05416667088866234,0.03596041724085808,0.9416667222976685,5,2020-01-19 18:23:38.628979
