train_loss,generator_loss,generator_accuracy,discriminator_loss,discriminator_accuracy,epoch,created_at
26.191143035888672,9.409672737121582,0.0,0.8390735983848572,0.11574073880910873,0,2020-01-19 19:44:22.975786
26.03579330444336,9.403735160827637,0.0,0.8316028714179993,0.07011070102453232,0,2020-01-19 19:44:25.670481
26.140600204467773,9.403680801391602,0.0,0.8368459939956665,0.06392693519592285,0,2020-01-19 19:44:28.337599
26.0507755279541,9.412410736083984,0.0,0.8319182395935059,0.04651162773370743,0,2020-01-19 19:44:30.965671
26.322336196899414,9.406148910522461,0.0,0.8458093404769897,0.10588235408067703,0,2020-01-19 19:44:33.612925
25.87842559814453,9.385662078857422,0.0,0.8246381282806396,0.036000002175569534,0,2020-01-19 19:44:36.327928
25.970935821533203,9.401229858398438,0.0,0.8284853100776672,0.03030303120613098,0,2020-01-19 19:44:39.215940
26.09292984008789,9.39166259765625,0.0,0.8350633382797241,0.03349282220005989,0,2020-01-19 19:44:41.918383
26.008724212646484,9.413033485412598,0.0,0.8297845125198364,0.01250000111758709,0,2020-01-19 19:44:44.603585
25.96514892578125,9.3927583694458,0.0,0.8286195993423462,0.03614457696676254,0,2020-01-19 19:44:47.255019
26.117507934570312,9.405861854553223,0.0,0.8355823755264282,0.058510635048151016,0,2020-01-19 19:44:49.953273
25.874835968017578,9.393824577331543,0.0,0.8240506052970886,0.06410256773233414,0,2020-01-19 19:44:52.651056
25.9185733795166,9.409658432006836,0.0,0.8254457712173462,0.034246575087308884,0,2020-01-19 19:44:55.334218
26.098752975463867,9.395069122314453,0.0,0.8351841568946838,0.01834862306714058,0,2020-01-19 19:44:57.993559
26.005146026611328,9.39974308013916,0.0,0.8302701115608215,0.025641025975346565,0,2020-01-19 19:45:00.684724
25.96331787109375,9.396509170532227,0.0,0.8283404111862183,0.006872852332890034,0,2020-01-19 19:45:03.390587
26.062015533447266,9.409785270690918,0.0,0.8326115608215332,0.04780876636505127,0,2020-01-19 19:45:06.074611
25.970077514648438,9.403796195983887,0.0,0.8283140063285828,0.007462686393409967,0,2020-01-19 19:45:08.885074
26.11412811279297,9.40877628326416,0.0,0.8352676033973694,0.03465346619486809,0,2020-01-19 19:45:11.582338
26.09410858154297,9.416090965270996,0.0,0.8339009284973145,0.07983193546533585,0,2020-01-19 19:45:14.322176
26.037029266357422,9.387433052062988,0.0,0.8324798941612244,0.07729468494653702,0,2020-01-19 19:45:17.045650
25.996315002441406,9.397988319396973,0.0,0.8299162983894348,0.056224897503852844,0,2020-01-19 19:45:19.749292
25.85641098022461,9.40197467803955,0.0,0.8227218389511108,0.08097165822982788,0,2020-01-19 19:45:22.459428
26.261314392089844,9.386216163635254,0.0,0.8437548875808716,0.0416666679084301,0,2020-01-19 19:45:25.187770
25.959735870361328,9.409355163574219,0.0,0.8275190591812134,0.06181818246841431,0,2020-01-19 19:45:27.892928
25.933929443359375,9.404187202453613,0.0,0.8264871835708618,0.07296137511730194,0,2020-01-19 19:45:30.614499
25.797317504882812,9.410381317138672,0.0,0.8193468451499939,0.007936508394777775,0,2020-01-19 19:45:33.348418
25.93952178955078,9.404601097106934,0.0,0.8267459869384766,0.07407407462596893,0,2020-01-19 19:45:36.094792
26.134504318237305,9.42238998413086,0.0,0.8356057405471802,0.054054055362939835,0,2020-01-19 19:45:38.943430
25.978071212768555,9.400472640991211,0.0,0.8288798928260803,0.07619047909975052,0,2020-01-19 19:45:41.697213
26.026350021362305,9.408418655395508,0.0,0.8308965563774109,0.04032257944345474,0,2020-01-19 19:45:44.466768
26.009361267089844,9.391222953796387,0.0,0.8309069275856018,0.03238866478204727,0,2020-01-19 19:45:47.243954
26.061777114868164,9.387935638427734,0.0,0.8336920738220215,0.07281553745269775,0,2020-01-19 19:45:50.014063
25.932716369628906,9.415684700012207,0.0,0.825851559638977,0.044247787445783615,0,2020-01-19 19:45:52.783015
26.15741729736328,9.40390682220459,0.0,0.8376754522323608,0.036036036908626556,0,2020-01-19 19:45:55.569010
26.187698364257812,9.41543197631836,0.0,0.8386133313179016,0.04411764815449715,0,2020-01-19 19:45:58.391055
26.201616287231445,9.405416488647461,0.0,0.8398100137710571,0.08173077553510666,0,2020-01-19 19:46:01.198381
25.982223510742188,9.399516105651855,0.0,0.8291352987289429,0.03349282220005989,0,2020-01-19 19:46:04.017049
25.872116088867188,9.423371315002441,0.0,0.8224372863769531,0.07296137511730194,0,2020-01-19 19:46:06.905525
